Series Name,Series Code,Country Name,Country Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Euro area,EMU,67.2246704101562,67.476936340332,68.3594436645508,69.9196701049805,71.633056640625,72.433952331543,73.2946395874023,75.4028015136719,77.1538009643555,78.2987213134766,80.0631866455078,81.6212692260742,83.0968017578125,84.7935333251953,88.5430679321289,90.9209136962891,90.8793869018555
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Europe & Central Asia,ECS,64.1686477661133,65.2986526489258,66.6202087402344,68.2131118774414,69.1573104858398,69.3268127441406,70.1701965332031,71.2824020385742,72.2908782958984,73.7393569946289,75.5376586914062,77.3601303100586,79.5792922973633,81.735710144043,85.6530838012695,88.310173034668,88.8857498168945
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Europe & Central Asia (excluding high income),ECA,42.9192504882812,43.8202781677246,45.5269889831543,47.9112205505371,49.6838912963867,52.1603698730469,55.1584396362305,57.6324806213379,59.4009094238281,62.6646690368652,66.364501953125,69.3864974975586,73.1942977905273,76.3057327270508,80.8285217285156,84.3264617919922,86.4380798339844
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Europe & Central Asia (IDA & IBRD countries),TEC,61.3918495178223,63.3302993774414,64.8812789916992,66.5848007202148,67.2911987304688,67.0858306884766,68.5160598754883,69.3478698730469,70.0304183959961,71.5947265625,73.386589050293,75.3556518554688,77.6414413452148,79.6945495605469,82.8627471923828,85.6340713500977,86.8226013183594
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,European Union,EUU,69.2074432373047,70.6952667236328,72.1672515869141,73.8369293212891,74.7014617919922,74.4574127197266,74.6839904785156,75.7885284423828,76.8884735107422,77.8711090087891,79.4000778198242,80.8834075927734,82.2900772094727,83.8765029907227,87.4231185913086,89.9244995117188,89.8107681274414
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Fragile and conflict affected situations,FCS,14.5893602371216,15.3815803527832,15.5382900238037,15.513090133667,15.4078197479248,15.1587600708008,15.0659198760986,15.17626953125,14.7234697341919,14.4725399017334,14.4658603668213,14.4156303405762,14.2739400863647,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Heavily indebted poor countries (HIPC),HPC,4.32434988021851,4.68814992904663,5.16443014144897,5.63912010192871,5.856369972229,6.30348014831543,6.61295986175537,6.81724977493286,6.95065021514893,6.97168016433716,7.14362001419067,7.35162019729614,7.51246976852417,7.69221019744873,7.89146995544434,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,High income,HIC,77.1595306396484,78.3952407836914,80.0799865722656,81.2415618896484,82.0697021484375,82.3925628662109,83.0530624389648,83.7755126953125,84.5236892700195,85.1437225341797,85.4996795654297,86.071891784668,87.2804183959961,88.2984466552734,90.2942428588867,89.7583618164062,89.3977127075195
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,IBRD only,IBD,25.858039855957,27.4953308105469,28.6664791107178,30.5517902374268,33.071418762207,35.1657104492188,36.8836898803711,41.3478889465332,43.3418884277344,44.7202415466309,45.6742095947266,46.728199005127,48.2706413269043,50.2468605041504,52.6036911010742,54.5193481445312,56.2655601501465
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,IDA & IBRD total,IBT,20.8148708343506,22.0937995910645,23.0879592895508,24.5089702606201,26.3062305450439,27.8139400482178,28.9530696868896,31.99241065979,33.2387008666992,34.0259895324707,34.5222816467285,35.1182899475098,36.2512512207031,37.4191093444824,38.8954696655273,40.0077514648438,41.1723289489746
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,IDA blend,IDB,5.96636009216309,5.97021007537842,6.46596002578735,6.92835998535156,7.38439989089966,7.97067022323608,8.36544990539551,8.70913982391357,8.36376953125,8.3477897644043,8.51356029510498,8.46739959716797,9.99477005004883,10.4137001037598,10.8803195953369,10.629150390625,11.4041404724121
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,IDA only,IDX,5.70095014572144,6.24924993515015,6.95274019241333,7.60961008071899,8.01492023468018,8.44758987426758,8.81013965606689,9.10336971282959,9.47877025604248,9.61583995819092,9.81338024139404,10.2992496490479,10.9198799133301,11.0152597427368,11.3123302459717,11.6305103302002,12.0948295593262
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,IDA total,IDA,5.79130983352661,6.15427017211914,6.78705978393555,7.37793016433716,7.80055999755859,8.28584003448486,8.6598596572876,8.97021961212158,9.1030797958374,9.18929004669189,9.37779998779297,9.68624973297119,10.6106996536255,10.814510345459,11.1682796478271,11.2966604232788,11.864520072937
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Late-demographic dividend,LTE,31.0590496063232,32.1966209411621,33.5031318664551,35.7953987121582,37.6497497558594,39.6454010009766,42.5222282409668,50.7761383056641,53.4885101318359,55.4009590148926,56.7658081054688,58.6995697021484,61.1073684692383,64.4977111816406,68.3579483032227,71.8459701538086,73.6838226318359
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Latin America & Caribbean,LCN,40.4207000732422,43.7993202209473,45.2846412658691,46.9491500854492,48.690731048584,50.1253700256348,51.3379516601562,53.2256698608398,54.5939292907715,56.9445114135742,58.589469909668,59.5520210266113,60.7880210876465,63.2150688171387,66.1784362792969,68.0674896240234,68.2524871826172
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Latin America & Caribbean (excluding high income),LAC,37.1101188659668,39.8790817260742,41.3642311096191,42.9585609436035,44.7397499084473,46.1569786071777,47.3650398254395,49.3632316589355,50.7986717224121,53.3058204650879,55.1035690307617,56.1806297302246,57.6479301452637,60.4007301330566,63.2856101989746,65.2679672241211,65.4321899414062
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Latin America & the Caribbean (IDA & IBRD countries),TLA,38.5752182006836,41.8002891540527,43.3628616333008,45.4800300598145,47.5887413024902,49.4480895996094,50.9338417053223,53.0253486633301,54.503719329834,56.9325981140137,58.4736099243164,59.454948425293,60.6784286499023,63.1066703796387,66.049201965332,68.0069885253906,68.223762512207
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Least developed countries: UN classification,LDC,4.31234979629517,4.77792978286743,5.5020899772644,6.19587993621826,6.70112991333008,7.04841995239258,7.3517599105835,7.48079013824463,7.77438020706177,8.03351974487305,8.16574954986572,8.65019035339355,9.16067981719971,9.12948989868164,9.35457992553711,9.56949996948242,9.96164035797119
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Low & middle income,LMY,20.0377407073975,21.2317008972168,22.2117004394531,23.5840797424316,25.3846302032471,26.9020404815674,28.0360908508301,31.1036605834961,32.3687210083008,33.1551208496094,33.6742095947266,34.2858505249023,35.4627914428711,36.6730804443359,38.1401100158691,39.2450714111328,40.4172515869141
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Low income,LIC,4.71838998794556,5.04734992980957,5.49286985397339,5.89766979217529,6.11233997344971,6.53898000717163,6.6240701675415,6.97628021240234,6.99733018875122,6.91888999938965,7.0335898399353,7.12691020965576,7.32093000411987,7.53541994094849,7.64407014846802,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Lower middle income,LMC,11.4318799972534,12.5226097106934,13.2195997238159,14.51828956604,17.0969295501709,18.4403705596924,18.9991207122803,20.5334491729736,21.4200096130371,21.7815608978271,22.0858592987061,22.5431098937988,23.6337394714355,24.4123191833496,25.4966793060303,26.210620880127,27.7384700775146
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Middle East & North Africa,MEA,26.5397701263428,29.5237102508545,29.8656005859375,31.5446605682373,32.2144508361816,34.3994407653809,35.6684494018555,38.2715110778809,40.6375389099121,41.0615501403809,41.5379104614258,42.5705986022949,42.8455696105957,43.101188659668,42.9903984069824,44.2148818969727,44.9299583435059
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Middle East & North Africa (excluding high income),MNA,25.2402095794678,28.521879196167,28.7428302764893,30.2130107879639,30.7099304199219,32.5609016418457,33.5071296691895,35.6832809448242,37.9353485107422,37.9600791931152,38.2080612182617,39.2060089111328,39.177131652832,39.6368789672852,39.7179794311523,40.8557510375977,41.3647994995117
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Middle East & North Africa (IDA & IBRD countries),TMN,24.9904098510742,28.2850399017334,28.4971199035645,29.944450378418,30.3929500579834,32.2564888000488,33.2178802490234,35.4132614135742,37.6663818359375,37.6996612548828,37.9444198608398,38.9506683349609,38.9286918640137,39.4029197692871,39.504150390625,40.6337699890137,41.1777000427246
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Middle income,MIC,21.494010925293,22.7986793518066,23.859130859375,25.3867206573486,27.4241504669189,29.1312408447266,30.4754295349121,33.9584312438965,35.4722900390625,36.4652709960938,37.1480484008789,37.9353981018066,39.3483581542969,40.8148002624512,42.5898208618164,43.9622497558594,45.4067306518555
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,North America,NAC,96.7248687744141,97.4576187133789,99.9655838012695,99.6050415039062,99.7426300048828,100.047058105469,100.535453796387,100.270210266113,100.465599060059,100.285469055176,100.135330200195,100.291236877441,100.656280517578,101.275039672852,100.664131164551,94.4311218261719,94.1671829223633
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,OECD members,OED,66.8500289916992,67.7338790893555,69.7644882202148,71.6025695800781,73.0254898071289,74.3323287963867,75.4790191650391,76.4796371459961,77.7462615966797,79.7509231567383,80.8930282592773,81.8550872802734,83.3158874511719,84.8449325561523,87.4970092773438,87.343132019043,87.2067413330078
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Other small states,OSS,14.6593198776245,16.1422901153564,18.0502700805664,18.5393905639648,19.5120601654053,20.8835296630859,21.6884803771973,22.2536392211914,22.9196395874023,22.9950294494629,24.0874099731445,24.4402599334717,25.305700302124,25.9048690795898,26.3748302459717,26.4785804748535,26.3739700317383
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Pacific island small states,PSS,12.481840133667,13.8021297454834,15.0951299667358,16.3489208221436,17.597339630127,18.7580795288086,19.9631404876709,21.1191692352295,22.2343597412109,23.2249908447266,24.28590965271,25.3723793029785,26.2305793762207,26.2220401763916,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Post-demographic dividend,PST,79.4860076904297,80.6639785766602,82.5458679199219,83.1037521362305,83.9555130004883,84.2688674926758,84.5519332885742,85.0111236572266,85.3918685913086,85.8826065063477,86.4191207885742,86.8895874023438,88.2886123657227,89.5640411376953,91.5255889892578,90.3448715209961,90.1079406738281
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Pre-demographic dividend,PRE,4.69288015365601,4.92396020889282,5.1041898727417,5.38289022445679,5.56568002700806,5.99911022186279,6.32476997375488,6.45196008682251,6.57275009155273,6.71158981323242,6.8183798789978,6.96696996688843,7.03388023376465,7.12719011306763,7.26510000228882,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Small states,SST,16.1875591278076,17.7141799926758,19.388240814209,20.223180770874,21.0144805908203,22.3409099578857,22.9993991851807,23.4406204223633,23.9142608642578,24.0721397399902,24.9597396850586,25.2329196929932,25.9120502471924,26.3523807525635,26.6662998199463,26.6766891479492,26.5572395324707
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,South Asia,SAS,9.65629005432129,10.9472503662109,11.8752899169922,13.4746904373169,17.4100704193115,19.2924499511719,19.6312103271484,21.248929977417,22.2320003509521,22.4090099334717,23.1624698638916,24.0359306335449,25.5825500488281,26.3124504089355,27.482479095459,27.7577304840088,29.4305992126465
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,South Asia (IDA & IBRD),TSA,9.65629005432129,10.9472503662109,11.8752899169922,13.4746904373169,17.4100704193115,19.2924499511719,19.6312103271484,21.248929977417,22.2320003509521,22.4090099334717,23.1624698638916,24.0359306335449,25.5825500488281,26.3124504089355,27.482479095459,27.7577304840088,29.4305992126465
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Sub-Saharan Africa,SSF,5.32178020477295,5.58043003082275,5.96213006973267,6.3367600440979,6.54509019851685,6.94989013671875,7.30036020278931,7.44571018218994,7.603759765625,7.68640995025635,7.86711978912354,8.04183959960938,8.13129997253418,8.27575969696045,8.37919998168945,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Sub-Saharan Africa (excluding high income),SSA,5.32230997085571,5.5809497833252,5.96263980865479,6.3372597694397,6.54521989822388,6.95019006729126,7.3005199432373,7.44548988342285,7.60277986526489,7.68508005142212,7.8654899597168,8.04055023193359,8.12991046905518,8.27480983734131,8.37798976898193,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Sub-Saharan Africa (IDA & IBRD countries),TSS,5.32178020477295,5.58043003082275,5.96213006973267,6.3367600440979,6.54509019851685,6.94989013671875,7.30036020278931,7.44571018218994,7.603759765625,7.68640995025635,7.86711978912354,8.04183959960938,8.13129997253418,8.27575969696045,8.37919998168945,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Upper middle income,UMC,27.8310108184814,29.4072208404541,30.9587593078613,33.1372985839844,35.1835784912109,38.160270690918,41.0740089416504,47.8959999084473,50.8796005249023,53.3443412780762,55.1692695617676,56.9509315490723,59.3151016235352,62.3466987609863,65.6315765380859,68.4108123779297,70.0954437255859
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,World,WLD,27.2738304138184,28.4551601409912,29.4896907806396,30.861349105835,32.5830116271973,33.9817886352539,35.055061340332,37.8353004455566,38.9934196472168,39.7308616638184,40.2135696411133,40.7857284545898,41.9272918701172,43.0696296691895,44.5074310302734,45.4093589782715,46.3876419067383
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Afghanistan,AFG,..,..,6.4633002281189,..,5.5667200088501,..,..,12.9775295257568,..,..,..,14.73108959198,..,15.5831298828125,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Albania,ALB,25.0691299438477,27.1613101959229,27.9654998779297,37.3697204589844,42.8959503173828,50.7768707275391,55.1454086303711,55.9418907165527,52.6765594482422,48.1246490478516,46.8398094177246,45.1143798828125,49.7005615234375,49.2399711608887,47.2016906738281,50.6193389892578,52.7499389648438
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Algeria,DZA,19.7609996795654,..,25.1326599121094,25.1620998382568,26.3746490478516,26.9174995422363,28.0433101654053,28.2354602813721,29.6435108184814,32.7882881164551,39.4879989624023,39.9829711914062,40.7695617675781,39.9565887451172,41.026969909668,39.4047317504883,44.1381187438965
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Andorra,AND,..,9.80391979217529,..,..,..,10.0628900527954,11.6071395874023,11.0764398574829,10.9222097396851,12.7475900650024,13.7897796630859,14.226710319519,13.7716598510742,14.5988597869873,13.8689403533936,33.8593292236328,58.8181381225586
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Angola,AGO,..,..,..,..,9.24874973297119,..,10.1092901229858,..,9.69124031066895,10.5380296707153,10.6304130554199,10.2944641113281,11.6515417098999,..,..,..,10.0317897796631
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Antigua and Barbuda,ATG,..,..,8.939040184021,8.93579959869385,9.77702045440674,15.471489906311,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Argentina,ARG,52.8379707336426,54.2909088134766,56.3224105834961,58.8890419006348,60.1936187744141,60.758731842041,60.1839714050293,61.7789001464844,63.3479804992676,64.9077072143555,66.6886520385742,68.2028274536133,70.5063400268555,72.6504592895508,75.4804534912109,75.5446166992188,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Armenia,ARM,38.8162994384766,40.1313781738281,42.0220794677734,42.5935096740723,43.2965316772461,37.6916007995605,38.815128326416,41.3620910644531,41.4278602600098,45.9372406005859,48.2775917053223,50.2752418518066,48.1572494506836,46.7086906433105,51.466869354248,51.6125793457031,51.6954383850098
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Aruba,ABW,28.7395496368408,28.9806003570557,27.6853294372559,29.0925006866455,30.0629291534424,30.8340396881104,10.8123197555542,10.9106101989746,10.4207897186279,11.9653196334839,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Australia,AUS,..,..,..,..,..,..,..,..,98.9614868164062,99.1694107055664,90.9939193725586,87.498649597168,92.3744812011719,91.2996826171875,91.0609893798828,85.6454315185547,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Austria,AUT,..,..,..,..,..,..,73.6377334594727,73.9486236572266,74.9949417114258,75.2818908691406,76.1750106811523,77.8700866699219,77.816650390625,79.6415100097656,83.3328018188477,83.1091079711914,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Azerbaijan,AZE,19.1756591796875,19.2274303436279,19.1840991973877,19.3622493743896,19.490629196167,19.9729194641113,20.3295402526855,21.6763706207275,23.6426391601562,24.9933490753174,26.4624900817871,26.9869003295898,30.4492092132568,33.7966613769531,35.8374786376953,37.6082801818848,37.2592506408691
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Bahrain,BHR,..,..,..,..,35.6755981445312,33.0922508239746,28.2702693939209,31.4228191375732,31.3497104644775,31.1265106201172,31.7791900634766,34.4538383483887,38.7968406677246,41.4219512939453,55.0433006286621,62.4742393493652,57.7611808776855
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Bangladesh,BGD,10.1895799636841,11.4001903533936,13.558159828186,..,16.0378170013428,15.8811674118042,15.7990655899048,15.7509126663208,18.2386341094971,20.5711784362793,21.8472175598145,23.181303024292,26.6588401794434,25.0168495178223,25.6731185913086,24.7832069396973,25.5466213226318
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Barbados,BRB,38.5909194946289,..,46.5622711181641,43.2904014587402,40.4111785888672,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Belarus,BLR,58.0390090942383,57.6504592895508,62.1666297912598,68.5713577270508,76.5300674438477,83.5848617553711,87.6509628295898,86.8717575073242,85.3735427856445,83.5624694824219,82.1126403808594,77.9294128417969,75.5875930786133,72.5886306762695,69.6330337524414,66.8000411987305,62.8361892700195
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Belgium,BEL,55.6924209594727,55.8063888549805,58.0512084960938,59.1892395019531,59.7356491088867,61.1873588562012,62.4664993286133,64.2652130126953,66.2414093017578,66.9063186645508,69.9848175048828,68.7299270629883,68.039306640625,68.2202529907227,70.4382934570312,71.0198669433594,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Belize,BLZ,13.7107601165771,14.4537401199341,16.5776805877686,16.5874099731445,16.1167392730713,17.9646892547607,18.0020198822021,17.9062595367432,17.7405395507812,18.4300003051758,18.7340297698975,18.4706802368164,18.4981594085693,18.8139095306396,17.4534893035889,16.9224605560303,16.2083206176758
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Benin,BEN,11.5696001052856,11.1521797180176,13.9758195877075,19.3092002868652,19.1779708862305,19.7113399505615,22.013240814209,22.0755004882812,18.2580699920654,17.2573795318604,16.1748504638672,16.2293796539307,14.4879102706909,14.1525602340698,13.0384302139282,13.3293695449829,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Bermuda,BMU,17.9472503662109,20.9970703125,23.072359085083,24.7170906066895,25.613410949707,26.0948905944824,23.4598598480225,24.8249492645264,19.7099494934082,..,17.0198707580566,19.0071792602539,..,..,..,..,13.7378396987915
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Bhutan,BTN,6.85041999816895,8.03118991851807,7.54038000106812,7.85124969482422,8.69575309753418,8.51418304443359,11.2389297485352,..,..,..,14.7587471008301,14.7397365570068,15.7110815048218,16.3786849975586,16.263240814209,17.26198387146,15.1127195358276
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Bosnia and Herzegovina,BIH,27.3832893371582,29.8376502990723,31.2904090881348,32.0550003051758,34.4426116943359,36.5151596069336,41.3777503967285,42.2678298950195,41.642879486084,41.3910217285156,38.9441184997559,35.8805694580078,33.5393714904785,32.5921211242676,34.3465385437012,34.6132698059082,34.6894912719727
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Botswana,BWA,..,..,..,..,..,..,..,21.9710903167725,22.994499206543,19.1407604217529,18.3816108703613,..,18.5867691040039,18.7651100158691,17.8847904205322,16.9566116333008,16.6116352081299
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Brazil,BRA,..,..,..,..,..,36.8341293334961,37.7301788330078,40.0069999694824,41.4925117492676,41.0847091674805,42.8086891174316,43.5052108764648,44.4464302062988,45.056999206543,46.3517417907715,49.1480598449707,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,British Virgin Islands,VGB,..,..,53.1017417907715,..,..,..,..,..,31.4164009094238,33.5056915283203,..,12.6126098632812,18.2083702087402,22.9348907470703,23.4592399597168,22.9919700622559,22.330099105835
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Brunei Darussalam,BRN,8.90641975402832,9.09648990631104,10.816309928894,10.1541595458984,12.3892097473145,16.0899696350098,17.0090103149414,23.4362392425537,23.3031101226807,24.4257793426514,27.3586483001709,25.1360912322998,24.8134231567383,26.2678203582764,23.8289318084717,26.2020702362061,31.3761882781982
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Bulgaria,BGR,45.9975318908691,45.5848197937012,47.4323883056641,50.4553298950195,52.1960716247559,54.7837600708008,60.0651397705078,64.8074264526367,69.0660018920898,72.2508010864258,73.0113983154297,74.9917831420898,75.9767837524414,76.74609375,75.7695922851562,73.2831115722656,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Burkina Faso,BFA,3.30205011367798,3.92031002044678,4.40995979309082,4.54793977737427,5.27372980117798,5.84743022918701,6.17564010620117,6.63836002349854,6.48613977432251,7.19331979751587,7.71470022201538,8.04211044311523,8.90075016021729,9.91168975830078,11.7485504150391,11.949330329895,12.1045999526978
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Burundi,BDI,..,..,..,4.04971981048584,..,5.17256546020508,6.40445137023926,5.84622287750244,8.1185884475708,5.47954225540161,5.79395341873169,5.82034778594971,5.12307548522949,6.10878705978394,7.07742834091187,..,7.0024299621582
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Cabo Verde,CPV,8.21181964874268,9.99629020690918,12.3309602737427,14.9422597885132,16.5285491943359,16.2439994812012,17.3755302429199,17.7624607086182,16.8349704742432,16.9788208007812,17.1080493927002,16.3592796325684,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Cambodia,KHM,9.97636032104492,11.3796300888062,13.433159828186,15.3786697387695,17.5877094268799,..,..,..,16.6422290802002,..,16.6747798919678,17.0310096740723,17.7428207397461,13.551646232605,13.8050479888916,15.9455461502075,16.664098739624
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Cameroon,CMR,8.33730030059814,8.99761009216309,10.3250904083252,12.5340995788574,14.1592702865601,14.9979496002197,17.4658107757568,18.5039691925049,18.8671798706055,13.2913799285889,14.1059999465942,15.2198495864868,15.9032802581787,17.0490798950195,18.8543796539307,17.9349708557129,17.2653999328613
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Canada,CAN,53.9203605651855,54.3263092041016,53.6919403076172,52.7661895751953,54.1157188415527,54.567569732666,56.1251182556152,57.0535697937012,56.9434585571289,58.803150177002,59.7416687011719,58.9100914001465,62.0522499084473,63.1068496704102,65.5147018432617,64.9970474243164,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Cayman Islands,CYM,13.5154600143433,20.9903907775879,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Central African Republic,CAF,..,3.21411991119385,3.26149010658264,3.70270991325378,..,3.94918990135193,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Chad,TCD,..,3.48458003997803,3.52014994621277,3.65672993659973,3.66242003440857,..,..,5.80199003219604,5.13015985488892,..,..,..,..,6.47840023040771,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Chile,CHL,54.5177917480469,55.9856185913086,58.2240295410156,64.0092620849609,67.5066680908203,70.9292831420898,75.6904525756836,79.1281967163086,81.8233337402344,83.5153732299805,83.7621917724609,84.3247222900391,85.0287475585938,81.6985931396484,86.7902603149414,90.2716903686523,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,China,CHN,21.4805698394775,21.4555797576904,22.5857391357422,24.2547092437744,25.4103908538818,27.5988006591797,30.5349502563477,40.4463996887207,43.2803916931152,44.9842185974121,46.5752296447754,48.5296096801758,51.3719596862793,56.4902000427246,61.7755317687988,66.7435302734375,69.5321807861328
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Colombia,COL,34.3278503417969,38.5062789916992,38.9219093322754,39.994270324707,43.5446586608887,44.9269790649414,47.6036987304688,49.63671875,50.8959312438965,53.0990295410156,54.1846618652344,53.2085800170898,52.9191284179688,51.7315292358398,53.6022491455078,54.4043884277344,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Comoros,COM,..,..,8.00014019012451,7.59736013412476,10.1086196899414,10.3233098983765,10.225489616394,10.6811199188232,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,"Congo, Dem. Rep.",COD,6.35781002044678,7.93074989318848,9.71848011016846,..,10.6684703826904,10.0970697402954,9.02787017822266,..,..,7.81953001022339,..,..,..,8.37246036529541,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,"Congo, Rep.",COG,..,..,9.61155033111572,..,10.0145196914673,11.165789604187,9.80020046234131,..,13.6801738739014,..,14.6907501220703,..,..,..,..,..,12.3934803009033
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Costa Rica,CRI,..,..,..,..,39.1477584838867,41.3255081176758,42.3827285766602,44.8047904968262,44.4464416503906,46.4375190734863,48.0869216918945,47.7210884094238,49.2265586853027,..,..,..,..
